YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,WEATHER_ARR_DEG,DISTANCE_TYPE,IS_HOLYDAY,IS_VICATION,WEATHER_DEP_DESC,WEATHER_DEP_DESC_CODE,WEATHER_DEP_DEG,WEATHER_ARR_DESC,WEATHER_ARR_DESC_CODE,DELAY_TYPE
2015,1,2,5,DL,394,TLV,TPA,2041,2107,26,18,2125,83,83,61,406,2226,4,2204,2230,26,11.9,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,Delayed
2015,1,2,5,DL,665,FLL,TLV,2045,2044,-1,11,2055,114,105,82,581,2217,12,2239,2229,-10,15.2,Short,FALSE,FALSE,Clear,1000,24.9,Clear,1000,No Delay
2015,1,2,5,DL,1076,TLV,CLT,2045,2119,34,23,2142,68,65,36,226,2218,6,2153,2224,31,-2.5,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,Delayed
2015,1,2,5,DL,2255,TLV,LAX,2045,2057,12,24,2121,305,288,251,1947,2232,13,2250,2245,-5,18,Median,FALSE,FALSE,Clear,1000,15.2,Clear,1000,No Delay
2015,1,2,5,DL,2327,TLV,FLL,2045,2055,10,31,2126,110,120,85,581,2251,4,2235,2255,20,24.9,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,Delayed
2015,1,2,5,DL,906,TLV,LGA,2045,2058,13,25,2123,129,122,92,762,2255,5,2254,2300,6,-17.5,Short,FALSE,FALSE,Clear,1000,15.2,Patchy moderate snow,1216,No Delay
2015,1,2,5,DL,552,TLV,MSY,2048,2051,3,31,2122,98,107,71,425,2133,5,2126,2138,12,5.3,Short,FALSE,FALSE,Clear,1000,15.2,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1469,TLV,MCO,2055,2114,19,33,2147,89,104,61,404,2248,10,2224,2258,34,11.7,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,Delayed
2015,1,2,5,WN,3324,BWI,TLV,2100,2321,141,14,2335,115,120,99,577,114,7,2255,121,146,13.4,Short,FALSE,FALSE,Clear,1000,-13,Clear,1000,Heavy Delay
2015,1,2,5,DL,1247,LGA,TLV,2100,2059,-1,24,2123,153,146,114,762,2317,8,2333,2325,-8,15.2,Short,FALSE,FALSE,Patchy moderate snow,1216,-17.5,Clear,1000,No Delay
2015,1,2,5,AA,2214,MIA,TLV,2105,2340,155,18,2358,115,112,86,594,124,8,2300,132,152,13.4,Short,FALSE,FALSE,Clear,1000,20.1,Clear,1000,Heavy Delay
2015,1,2,5,WN,331,TLV,DCA,2110,2157,47,15,2212,105,89,69,547,2321,5,2255,2326,31,-13.2,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,Delayed
2015,1,2,5,AA,349,TLV,MIA,2110,2124,14,19,2143,112,113,87,594,2310,7,2302,2317,15,21.9,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,No Delay
2015,1,2,5,WN,2194,TLV,PHL,2125,2200,35,10,2210,125,99,84,666,2334,5,2330,2339,9,-16.4,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,No Delay
2015,1,2,5,WN,257,TLV,FLL,2140,2237,57,10,2247,115,100,86,581,13,4,2335,17,42,21.2,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,DL,2355,TLV,LAX,2140,2148,8,13,2201,310,280,260,1947,2321,7,2350,2328,-22,18.1,Median,FALSE,FALSE,Clear,1000,14.6,Clear,1000,No Delay
2015,1,2,5,F9,1012,TLV,MCO,2140,2206,26,17,2223,95,93,65,404,2328,11,2315,2339,24,10.3,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,WN,2867,TLV,BWI,2145,2234,49,12,2246,110,89,71,577,2357,6,2335,3,28,-14.1,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,WN,1777,TLV,TPA,2145,2327,102,12,2339,90,84,67,406,46,5,2315,51,96,9.2,Short,FALSE,FALSE,Clear,1000,13.4,Clear,1000,Heavy Delay
2015,1,2,5,DL,1339,TLV,FLL,2145,2156,11,12,2208,113,96,81,581,2329,3,2338,2332,-6,24.6,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,No Delay
2015,1,2,5,DL,1438,TLV,DCA,2145,2149,4,10,2159,101,81,67,547,2306,4,2326,2310,-16,-13.2,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,No Delay
2015,1,2,5,DL,1441,TLV,CLT,2145,2246,61,12,2258,69,58,39,226,2337,7,2254,2344,50,-1.7,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,DL,2386,TLV,LGA,2145,2212,27,12,2224,131,111,90,762,2354,9,2356,3,7,-19.7,Short,FALSE,FALSE,Clear,1000,14,Patchy moderate snow,1216,No Delay
2015,1,2,5,NK,230,FLL,TLV,2145,2216,31,16,2232,107,105,84,581,2356,5,2332,1,29,14,Short,FALSE,FALSE,Clear,1000,21.2,Clear,1000,Delayed
2015,1,2,5,DL,813,TLV,PHL,2150,2230,40,10,2240,121,101,85,666,5,6,2351,11,20,-16.4,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,DL,1711,TLV,DFW,2150,2203,13,16,2219,148,143,116,731,2315,11,2318,2326,8,2.5,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,No Delay
2015,1,2,5,WN,3328,TLV,MCO,2155,2221,26,13,2234,90,86,68,404,2342,5,2325,2347,22,10.3,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,DL,1164,TLV,MCO,2155,2224,29,17,2241,88,88,66,404,2347,5,2323,2352,29,10.3,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,DL,1812,TLV,ORD,2155,2155,0,26,2221,123,116,85,606,2246,5,2258,2251,-7,-21.5,Short,FALSE,FALSE,Clear,1000,14.6,Overcast,1009,No Delay
2015,1,2,5,DL,1924,TLV,BWI,2200,2251,51,10,2301,109,87,71,577,12,6,2349,18,29,-14.1,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,Delayed
2015,1,2,5,DL,1949,TLV,MIA,2210,2216,6,17,2233,114,105,84,594,2357,4,4,1,-3,21,Short,FALSE,FALSE,Clear,1000,14,Clear,1000,No Delay
2015,1,2,5,US,1897,CLT,TLV,2230,2228,-2,14,2242,66,68,46,226,2328,8,2336,2336,0,14,Short,FALSE,FALSE,Clear,1000,-1.7,Clear,1000,No Delay
2015,1,2,5,DL,1354,LAX,TLV,2245,2243,-2,20,2303,245,251,223,1947,546,8,550,554,4,14,Median,FALSE,FALSE,Clear,1000,18.2,Clear,1000,No Delay
2015,1,2,5,DL,1427,TLV,FLL,2255,2307,12,14,2321,108,98,81,581,42,3,43,45,2,20.2,Short,FALSE,FALSE,Clear,1000,13.4,Clear,1000,No Delay
2015,1,2,5,DL,1769,TLV,MCO,2255,2308,13,11,2319,83,74,61,404,20,2,18,22,4,8.8,Short,FALSE,FALSE,Clear,1000,13.4,Clear,1000,No Delay
2015,1,2,5,DL,1140,TLV,MSY,2305,2313,8,10,2323,96,88,73,425,2336,5,2341,2341,0,3.1,Short,FALSE,FALSE,Clear,1000,13.4,Cloudy,1006,No Delay
2015,1,2,5,DL,2304,TLV,TPA,2310,2318,8,12,2330,83,77,62,406,32,3,33,35,2,9.2,Short,FALSE,FALSE,Clear,1000,13.4,Clear,1000,No Delay
2015,1,2,5,DL,1254,LAX,TLV,2355,18,23,19,37,244,262,234,1947,731,9,659,740,41,15.9,Median,FALSE,FALSE,Clear,1000,15.7,Clear,1000,Delayed
2015,1,3,6,DL,1154,LAX,TLV,105,105,0,15,120,244,261,238,1947,818,8,809,826,17,12.7,Median,FALSE,FALSE,Clear,1000,17.1,Clear,1000,Delayed
2015,1,3,6,DL,1418,MCO,TLV,520,526,6,15,541,87,83,62,404,643,6,647,649,2,17.2,Short,FALSE,FALSE,Clear,1000,3.9,Clear,1000,No Delay
2015,1,3,6,DL,1639,TPA,TLV,520,517,-3,9,526,86,76,60,406,626,7,646,633,-13,17.2,Short,FALSE,FALSE,Clear,1000,4.1,Clear,1000,No Delay
2015,1,3,6,DL,1890,DFW,TLV,545,545,0,18,603,124,133,99,731,842,16,849,858,9,17.2,Short,FALSE,FALSE,Clear,1000,-0.8,Clear,1000,No Delay
2015,1,3,6,DL,2127,FLL,TLV,545,544,-1,13,557,110,105,83,581,720,9,735,729,-6,17.2,Short,FALSE,FALSE,Clear,1000,18.6,Clear,1000,No Delay
2015,1,3,6,US,658,TLV,CLT,550,546,-4,15,601,67,68,42,226,643,11,657,654,-3,-2.2,Short,FALSE,FALSE,Clear,1000,17.2,Clear,1000,No Delay
2015,1,3,6,WN,1121,FLL,TLV,600,557,-3,11,608,115,102,85,581,733,6,755,739,-16,17.2,Short,FALSE,FALSE,Clear,1000,18.6,Clear,1000,No Delay
2015,1,3,6,DL,823,CLT,TLV,600,558,-2,12,610,74,63,44,226,654,7,714,701,-13,17.2,Short,FALSE,FALSE,Clear,1000,-2.2,Clear,1000,No Delay
2015,1,3,6,DL,839,DCA,TLV,600,555,-5,14,609,116,112,91,547,740,7,756,747,-9,17.2,Short,FALSE,FALSE,Partly cloudy,1003,-11.9,Clear,1000,No Delay
2015,1,3,6,DL,849,MSY,TLV,600,558,-2,17,615,85,84,58,425,813,9,825,822,-3,17.2,Short,FALSE,FALSE,Cloudy,1006,1.3,Clear,1000,No Delay
2015,1,3,6,DL,904,LGA,TLV,600,600,0,20,620,159,148,122,762,822,6,839,828,-11,19.6,Short,FALSE,FALSE,Cloudy,1006,-20.2,Clear,1000,No Delay
2015,1,3,6,DL,977,ORD,TLV,600,558,-2,43,641,127,148,96,606,917,9,907,926,19,17.2,Short,FALSE,FALSE,Partly cloudy,1003,-22.8,Clear,1000,Delayed
2015,1,3,6,DL,786,TLV,LGA,600,557,-3,11,608,127,106,88,762,736,7,807,743,-24,-20.4,Short,FALSE,FALSE,Clear,1000,17.2,Cloudy,1006,No Delay
2015,1,3,6,DL,2154,LAX,TLV,600,600,0,18,618,250,259,231,1947,1309,10,1310,1319,9,19.6,Median,FALSE,FALSE,Clear,1000,12.6,Clear,1000,No Delay
2015,1,3,6,WN,3225,LAX,TLV,610,606,-4,21,627,260,264,233,1947,1320,10,1330,1330,0,19.6,Median,FALSE,FALSE,Clear,1000,12.6,Clear,1000,No Delay
2015,1,3,6,DL,327,PHL,TLV,615,615,0,13,628,155,138,113,666,821,12,850,833,-17,19.6,Short,FALSE,FALSE,Cloudy,1006,-16.4,Clear,1000,No Delay
2015,1,3,6,DL,1625,BWI,TLV,615,614,-1,18,632,123,128,99,577,811,11,818,822,4,19.6,Short,FALSE,FALSE,Cloudy,1006,-14,Clear,1000,No Delay
2015,1,3,6,OO,5582,ORD,TLV,615,622,7,39,701,118,145,95,606,936,11,913,947,34,19.6,Short,FALSE,FALSE,Partly cloudy,1003,-22.6,Clear,1000,Delayed
2015,1,3,6,DL,1518,MCO,TLV,620,616,-4,14,630,91,84,66,404,736,4,751,740,-11,19.6,Short,FALSE,FALSE,Clear,1000,3.4,Clear,1000,No Delay
2015,1,3,6,AA,1635,TLV,DFW,625,635,10,10,645,150,139,125,731,750,4,755,754,-1,-0.9,Short,FALSE,FALSE,Clear,1000,19.6,Clear,1000,No Delay
2015,1,3,6,DL,891,MIA,TLV,625,620,-5,18,638,120,114,87,594,805,9,825,814,-11,19.6,Short,FALSE,FALSE,Clear,1000,17.8,Clear,1000,No Delay
2015,1,3,6,US,1991,TLV,PHL,630,624,-6,12,636,116,102,82,666,758,8,826,806,-20,-16.4,Short,FALSE,FALSE,Clear,1000,19.6,Cloudy,1006,No Delay
2015,1,3,6,DL,1872,TPA,TLV,630,625,-5,16,641,88,87,63,406,744,8,758,752,-6,19.6,Short,FALSE,FALSE,Clear,1000,3.4,Clear,1000,No Delay
2015,1,3,6,WN,888,MSY,TLV,635,627,-8,9,636,85,91,70,425,846,12,900,858,-2,19.6,Short,FALSE,FALSE,Cloudy,1006,1.6,Clear,1000,No Delay
2015,1,3,6,DL,827,FLL,TLV,645,643,-2,10,653,114,110,90,581,823,10,839,833,-6,19.6,Short,FALSE,FALSE,Clear,1000,18.8,Clear,1000,No Delay
2015,1,3,6,DL,886,TLV,LGA,645,644,-1,15,659,127,126,93,762,832,18,852,850,-2,-20.2,Short,FALSE,FALSE,Clear,1000,19.6,Cloudy,1006,No Delay
2015,1,3,6,WN,537,MCO,TLV,655,656,1,12,708,95,88,67,404,815,9,830,824,-6,19.6,Short,FALSE,FALSE,Clear,1000,3.4,Clear,1000,No Delay
2015,1,3,6,DL,1818,TLV,MCO,655,651,-4,17,708,87,82,60,404,808,5,822,813,-9,3.4,Short,FALSE,FALSE,Clear,1000,19.6,Clear,1000,No Delay
2015,1,3,6,DL,1547,LGA,TLV,659,700,1,17,717,164,158,133,762,930,8,943,938,-5,20.1,Short,FALSE,FALSE,Cloudy,1006,-18.3,Clear,1000,No Delay
2015,1,3,6,US,883,TLV,CLT,700,653,-7,18,711,72,76,43,226,754,15,812,809,-3,-1.8,Short,FALSE,FALSE,Clear,1000,19.6,Clear,1000,No Delay
2015,1,3,6,WN,1371,TLV,FLL,700,656,-4,18,714,110,109,88,581,842,3,850,845,-5,18.8,Short,FALSE,FALSE,Clear,1000,19.6,Clear,1000,No Delay
2015,1,3,6,AA,17,TLV,MIA,700,653,-7,13,706,112,108,86,594,832,9,852,841,-11,17.8,Short,FALSE,FALSE,Clear,1000,19.6,Clear,1000,No Delay
2015,1,3,6,AA,1513,DFW,TLV,700,656,-4,14,710,125,128,102,731,952,12,1005,1004,-1,19.6,Short,FALSE,FALSE,Clear,1000,-0.9,Clear,1000,No Delay
2015,1,3,6,DL,872,DCA,TLV,700,700,0,23,723,126,133,101,547,904,9,906,913,7,20.1,Short,FALSE,FALSE,Partly cloudy,1003,-10.4,Clear,1000,No Delay
2015,1,3,6,DL,957,ORD,TLV,700,659,-1,62,801,126,159,86,606,1027,11,1006,1038,32,19.6,Short,FALSE,FALSE,Partly cloudy,1003,-22.6,Clear,1000,Delayed
2015,1,3,6,DL,1954,DFW,TLV,700,705,5,13,718,125,125,94,731,952,18,1005,1010,5,20.1,Short,FALSE,FALSE,Clear,1000,-0.5,Clear,1000,No Delay
2015,1,3,6,DL,2544,TLV,FLL,700,657,-3,14,711,110,101,83,581,834,4,850,838,-12,18.8,Short,FALSE,FALSE,Clear,1000,19.6,Clear,1000,No Delay
2015,1,3,6,NK,231,TLV,FLL,700,659,-1,13,712,108,106,85,581,837,8,848,845,-3,18.8,Short,FALSE,FALSE,Clear,1000,19.6,Clear,1000,No Delay
2015,1,3,6,DL,1415,CLT,TLV,710,709,-1,24,733,80,87,54,226,827,9,830,836,6,20.1,Short,FALSE,FALSE,Clear,1000,-0.4,Clear,1000,No Delay
2015,1,3,6,DL,2124,MSY,TLV,715,712,-3,11,723,87,86,61,425,924,14,942,938,-4,20.1,Short,FALSE,FALSE,Cloudy,1006,2.1,Clear,1000,No Delay
2015,1,3,6,DL,1618,MCO,TLV,720,722,2,20,742,103,104,68,404,850,16,903,906,3,20.1,Short,FALSE,FALSE,Clear,1000,5.2,Clear,1000,No Delay
2015,1,3,6,WN,1954,FLL,TLV,725,720,-5,14,734,115,122,97,581,911,11,920,922,2,20.1,Short,FALSE,FALSE,Clear,1000,19.3,Clear,1000,No Delay
2015,1,3,6,WN,1361,PHL,TLV,725,725,0,20,745,135,157,119,666,944,18,940,1002,22,20.1,Short,FALSE,FALSE,Cloudy,1006,-15.2,Clear,1000,Delayed
2015,1,3,6,DL,2061,PHL,TLV,725,723,-2,17,740,152,142,113,666,933,12,957,945,-12,20.1,Short,FALSE,FALSE,Cloudy,1006,-15.2,Clear,1000,No Delay
2015,1,3,6,DL,369,LAX,TLV,730,730,0,13,743,252,249,226,1947,1429,10,1442,1439,-3,20.1,Median,FALSE,FALSE,Clear,1000,16.2,Clear,1000,No Delay
2015,1,3,6,DL,2103,TLV,MIA,730,726,-4,17,743,116,108,87,594,910,4,926,914,-12,18.5,Short,FALSE,FALSE,Clear,1000,20.1,Clear,1000,No Delay
2015,1,3,6,DL,2250,TPA,TLV,730,726,-4,13,739,95,97,73,406,852,11,905,903,-2,20.1,Short,FALSE,FALSE,Clear,1000,4.5,Clear,1000,No Delay
2015,1,3,6,F9,1070,ORD,TLV,730,,,,,110,,,606,,,1020,,,12.8,Short,FALSE,FALSE,Partly cloudy,1003,-23.1,Clear,1000,Heavy Delay
2015,1,3,6,NK,163,DFW,TLV,731,728,-3,16,744,121,130,94,731,1018,20,1032,1038,6,20.1,Short,FALSE,FALSE,Clear,1000,-0.5,Clear,1000,No Delay
2015,1,3,6,DL,969,TLV,TPA,735,734,-1,14,748,84,79,61,406,849,4,859,853,-6,4.5,Short,FALSE,FALSE,Clear,1000,20.1,Clear,1000,No Delay
2015,1,3,6,NK,404,FLL,TLV,740,759,19,14,813,114,121,92,581,945,15,934,1000,26,20.1,Short,FALSE,FALSE,Clear,1000,19.3,Clear,1000,Delayed
2015,1,3,6,WN,1548,MCO,TLV,745,741,-4,17,758,100,102,73,404,911,12,925,923,-2,20.1,Short,FALSE,FALSE,Clear,1000,5.2,Clear,1000,No Delay
2015,1,3,6,WN,1422,BWI,TLV,745,739,-6,16,755,120,139,102,577,937,21,945,958,13,20.1,Short,FALSE,FALSE,Cloudy,1006,-12.8,Clear,1000,No Delay
2015,1,3,6,DL,986,TLV,LGA,745,756,11,10,806,127,108,90,762,936,8,952,944,-8,-18.3,Short,FALSE,FALSE,Clear,1000,20.1,Cloudy,1006,No Delay
2015,1,3,6,DL,1460,MIA,TLV,745,745,0,18,803,118,123,93,594,936,12,943,948,5,20.1,Short,FALSE,FALSE,Clear,1000,18.5,Clear,1000,No Delay
2015,1,3,6,DL,1927,FLL,TLV,745,744,-1,12,756,115,109,85,581,921,12,940,933,-7,20.1,Short,FALSE,FALSE,Clear,1000,19.3,Clear,1000,No Delay
2015,1,3,6,DL,1725,BWI,TLV,745,742,-3,17,759,125,125,102,577,941,6,950,947,-3,20.1,Short,FALSE,FALSE,Cloudy,1006,-12.8,Clear,1000,No Delay
2015,1,3,6,US,469,CLT,TLV,750,744,-6,35,819,79,99,54,226,913,10,909,923,14,20.1,Short,FALSE,FALSE,Clear,1000,-0.4,Clear,1000,No Delay
2015,1,3,6,DL,2118,TLV,MCO,755,755,0,13,808,87,110,61,404,909,36,922,945,23,5.2,Short,FALSE,FALSE,Clear,1000,20.1,Clear,1000,Delayed
2015,1,3,6,DL,1647,LGA,TLV,759,828,29,26,854,168,155,120,762,1054,9,1047,1103,16,20.7,Short,FALSE,FALSE,Partly cloudy,1003,-16.3,Sunny,1000,Delayed
2015,1,3,6,AA,1455,TLV,DFW,800,757,-3,16,813,150,156,126,731,919,14,930,933,3,-0.5,Short,FALSE,FALSE,Clear,1000,20.1,Clear,1000,No Delay
2015,1,3,6,DL,1139,DCA,TLV,800,756,-4,17,813,124,121,95,547,948,9,1004,957,-7,20.1,Short,FALSE,FALSE,Partly cloudy,1003,-10.4,Clear,1000,No Delay
2015,1,3,6,DL,2226,TLV,FLL,800,813,13,17,830,110,105,85,581,955,3,950,958,8,19.8,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,WN,2098,TLV,PHL,810,832,22,21,853,125,118,87,666,1020,10,1015,1030,15,-14,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1591,CLT,TLV,810,808,-2,23,831,82,83,52,226,923,8,932,931,-1,20.7,Short,FALSE,FALSE,Partly cloudy,1003,1.1,Sunny,1000,No Delay
2015,1,3,6,AA,314,DFW,TLV,815,813,-2,17,830,120,121,95,731,1105,9,1115,1114,-1,20.7,Short,FALSE,FALSE,Clear,1000,0,Sunny,1000,No Delay
2015,1,3,6,AA,1652,TLV,MIA,815,810,-5,11,821,117,107,89,594,950,7,1012,957,-15,19.1,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1966,DFW,TLV,815,814,-1,11,825,124,115,95,731,1100,9,1119,1109,-10,20.7,Short,FALSE,FALSE,Clear,1000,0,Sunny,1000,No Delay
2015,1,3,6,DL,2538,TLV,DCA,820,834,14,21,855,102,93,67,547,1002,5,1002,1007,5,-9,Short,FALSE,FALSE,Sunny,1000,20.7,Clear,1000,No Delay
2015,1,3,6,DL,2183,TLV,ORD,821,821,0,23,844,131,131,96,606,920,12,932,932,0,-18.7,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,DL,110,TLV,LAX,822,822,0,20,842,308,307,264,1947,1006,23,1030,1029,-1,19.8,Median,FALSE,FALSE,Sunny,1000,20.7,Sunny,1000,No Delay
2015,1,3,6,DL,1970,TLV,MSY,823,822,-1,21,843,102,93,69,425,852,3,905,855,-10,2.7,Short,FALSE,FALSE,Sunny,1000,20.7,Cloudy,1006,No Delay
2015,1,3,6,DL,1477,ORD,TLV,825,824,-1,55,919,123,153,90,606,1149,8,1128,1157,29,20.7,Short,FALSE,FALSE,Partly cloudy,1003,-18.7,Sunny,1000,Delayed
2015,1,3,6,WN,1939,MCO,TLV,830,828,-2,16,844,95,119,76,404,1000,27,1005,1027,22,20.7,Short,FALSE,FALSE,Clear,1000,7,Sunny,1000,Delayed
2015,1,3,6,DL,956,TPA,TLV,830,828,-2,17,845,100,96,65,406,950,14,1010,1004,-6,20.7,Short,FALSE,FALSE,Clear,1000,5.6,Sunny,1000,No Delay
2015,1,3,6,DL,775,MSY,TLV,830,827,-3,13,840,86,82,58,425,1038,11,1056,1049,-7,20.7,Short,FALSE,FALSE,Cloudy,1006,2.7,Sunny,1000,No Delay
2015,1,3,6,DL,1718,MCO,TLV,830,828,-2,13,841,100,99,73,404,954,13,1010,1007,-3,20.7,Short,FALSE,FALSE,Clear,1000,7,Sunny,1000,No Delay
2015,1,3,6,DL,2025,TLV,BWI,831,827,-4,10,837,109,91,77,577,954,4,1020,958,-22,-11.5,Short,FALSE,FALSE,Sunny,1000,20.7,Clear,1000,No Delay
2015,1,3,6,DL,2310,TLV,DFW,832,832,0,17,849,153,141,115,731,944,9,1005,953,-12,0,Short,FALSE,FALSE,Sunny,1000,20.7,Clear,1000,No Delay
2015,1,3,6,US,613,TLV,PHL,835,828,-7,19,847,121,109,83,666,1010,7,1036,1017,-19,-14,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,WN,1121,TLV,LAX,835,837,2,17,854,315,291,264,1947,1018,10,1050,1028,-22,19.8,Median,FALSE,FALSE,Sunny,1000,20.7,Sunny,1000,No Delay
2015,1,3,6,DL,2073,TLV,TPA,835,833,-2,23,856,85,93,66,406,1002,4,1000,1006,6,5.6,Short,FALSE,FALSE,Sunny,1000,20.7,Clear,1000,No Delay
2015,1,3,6,DL,2251,TLV,CLT,840,838,-2,27,905,75,68,35,226,940,6,955,946,-9,1.1,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1494,TLV,PHL,840,839,-1,24,903,119,124,91,666,1034,9,1039,1043,4,-14,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,WN,2555,TLV,LGA,845,852,7,23,915,130,125,94,762,1049,8,1055,1057,2,-16.3,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1086,TLV,LGA,845,841,-4,26,907,134,123,90,762,1037,7,1059,1044,-15,-16.3,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,DL,2326,FLL,TLV,845,845,0,12,857,114,107,83,581,1020,12,1039,1032,-7,20.7,Short,FALSE,FALSE,Partly cloudy,1003,19.8,Sunny,1000,No Delay
2015,1,3,6,US,604,TLV,CLT,850,844,-6,28,912,77,82,34,226,946,20,1007,1006,-1,1.1,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,WN,3129,FLL,TLV,850,846,-4,14,900,115,118,87,581,1027,17,1045,1044,-1,20.7,Short,FALSE,FALSE,Partly cloudy,1003,19.8,Sunny,1000,No Delay
2015,1,3,6,WN,1773,TPA,TLV,855,853,-2,7,900,85,91,67,406,1007,17,1020,1024,4,20.7,Short,FALSE,FALSE,Clear,1000,5.6,Sunny,1000,No Delay
2015,1,3,6,DL,7,TLV,MIA,855,859,4,19,918,115,116,91,594,1049,6,1050,1055,5,19.1,Short,FALSE,FALSE,Sunny,1000,20.7,Partly cloudy,1003,No Delay
2015,1,3,6,DL,2018,TLV,MCO,855,851,-4,18,909,90,86,61,404,1010,7,1025,1017,-8,7,Short,FALSE,FALSE,Sunny,1000,20.7,Clear,1000,No Delay
2015,1,3,6,WN,2045,TLV,MCO,900,901,1,17,918,90,90,66,404,1024,7,1030,1031,1,8.8,Short,FALSE,FALSE,Sunny,1000,21.2,Sunny,1000,No Delay
2015,1,3,6,WN,1497,LAX,TLV,900,901,1,5,906,250,244,230,1947,1556,9,1610,1605,-5,21.2,Median,FALSE,FALSE,Sunny,1000,24.5,Sunny,1000,No Delay
2015,1,3,6,DL,805,PHL,TLV,900,853,-7,14,907,144,130,110,666,1057,6,1124,1103,-21,20.7,Short,FALSE,FALSE,Partly cloudy,1003,-14,Sunny,1000,No Delay
2015,1,3,6,DL,1094,DCA,TLV,900,858,-2,16,914,130,125,95,547,1049,14,1110,1103,-7,20.7,Short,FALSE,FALSE,Clear,1000,-9,Sunny,1000,No Delay
2015,1,3,6,DL,749,MIA,TLV,900,855,-5,24,919,114,126,90,594,1049,12,1054,1101,7,20.7,Short,FALSE,FALSE,Partly cloudy,1003,19.1,Sunny,1000,No Delay
2015,1,3,6,DL,1825,BWI,TLV,900,854,-6,16,910,125,119,92,577,1042,11,1105,1053,-12,20.7,Short,FALSE,FALSE,Clear,1000,-11.5,Sunny,1000,No Delay
2015,1,3,6,DL,1747,LGA,TLV,900,1009,69,26,1035,173,151,117,762,1232,8,1153,1240,47,20.8,Short,FALSE,FALSE,Partly cloudy,1003,-13.9,Sunny,1000,Delayed
2015,1,3,6,WN,1754,MCO,TLV,905,904,-1,19,923,95,101,67,404,1030,15,1040,1045,5,21.2,Short,FALSE,FALSE,Sunny,1000,8.8,Sunny,1000,No Delay
2015,1,3,6,DL,80,LAX,TLV,910,908,-2,20,928,255,252,222,1947,1610,10,1625,1620,-5,21.2,Median,FALSE,FALSE,Sunny,1000,24.5,Sunny,1000,No Delay
2015,1,3,6,DL,1589,TLV,FLL,910,906,-4,24,930,115,113,83,581,1053,6,1105,1059,-6,20.3,Short,FALSE,FALSE,Sunny,1000,21.2,Partly cloudy,1003,No Delay
2015,1,3,6,DL,2438,TLV,DCA,920,919,-1,26,945,100,98,68,547,1053,4,1100,1057,-3,-7.6,Short,FALSE,FALSE,Sunny,1000,21.2,Sunny,1000,No Delay
2015,1,3,6,WN,1677,TLV,MSY,925,943,18,12,955,100,91,75,425,1010,4,1005,1014,9,3.2,Short,FALSE,FALSE,Sunny,1000,21.2,Cloudy,1006,No Delay
